Job Title,Company Name,Location,Summary,Posting Date
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",Walmart Global TechCompany Name - Walmart Global Tech,"Sunnyvale, CA, USA","Position Summary What you'll do About the Team As a part of the Walmart Supply Chain organization, you will contribute to the growth and delivery of our Product Management team! Why? Because Sam Walton founded our company with the belief that the customer is #1. It is not just a belief, but our way of doing business. Our Supply Chain Team is at the forefront of a retail transformation where you can work on a team that is ultimately focused on delighting our customers, saving them both time and m",Posted 12 days ago | Updated 5 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",Walmart Global TechCompany Name - Walmart Global Tech,"Bentonville, AR, USA","Position Summary What you'll do Building the right technology foundation for Infrastructure & platforms is vital to success at the scale of Walmart. Our team builds and maintains the foundational technologies that support the tech organization. Included in this are data platforms, enterprise architecture, DevOps, cloud computing, and infrastructure. All of these products and services are supported by scalable and powerful infrastructure, ensuring a secure and seamless employee and customer exper",Posted 12 days ago | Updated 5 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",DISHCompany Name - DISH,"Denver, CO, USA","Department Summary  DISH is a Fortune 200 company that continues to redefine the communications industry. Our legacy is innovation and a willingness to challenge the status quo, including reinventing ourselves. We disrupted the pay-TV industry in the mid-90s with the launch of the DISH satellite TV service, taking on some of the largest U.S. corporations in the process, and grew to be the fourth-largest pay-TV provider. We are doing it again with the first live, internet-delivered TV service - S",Posted 25 days ago | Updated 5 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",Apex SystemsCompany Name - Apex Systems,"Celebration, FL, USA","Job#: 1374824 Job Description: Apex Systems, a World-Class Technology Solutions Provider, is seeking applicants for the below position on behalf of our client. Please apply if interested and qualified.  Please note that only qualified candidates will be contacted.  Position:Sr. Product Manager  Location: Orlando, on-site 2 days a week  Duration:6 months with possibility of ext  Position Overview: This position will work across various product lines, business units, brands, and interdisciplinary",Posted 4 days ago | Updated 5 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",Motion RecruitmentCompany Name - Motion Recruitment,"Boston, MA, USA","Job Description This company's mission is to improve oral healthcare for all. Their industry-leading AI Claim Intelligence Platform is trusted by top dental insurers to streamline the entire utilization review process precisely and accurately for over 100 million members. As the only AI company licensed as a national utilization review agent, they offer full review capabilities and a secure, seamless platform that integrates into companies' existing operations. They are hiring their first Sr Pro",Posted 54 days ago | Updated 4 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY","ConsultNet, LLCCompany Name - ConsultNet, LLC","Rockville, MD, USA","Product Manager  Location: Remote anywhere in the continental US (lower 48 states). Cannot work outside of the U.S.  Contract to Hire, Long term Contract This role will focus on supporting eDiscovery platform that allows our clients business units to conduct reviews of digitally provided unstructured data during forensic examinations, and support the investigation and legal discovery processes during litigations. Must-Haves:  Strong product management skills (including agile software development",Posted 6 days ago | Updated 1 day ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",Walmart Global TechCompany Name - Walmart Global Tech,"Sunnyvale, CA, USA","Position Summary What you'll do Sam Walton founded our company with the belief that the customer is #1. It is not just a belief, but our way of doing business. With the customer at the forefront, we can help save time and money for our customers no matter how they shop with us and reach them in new, unexpected ways. As the biggest player in the game and Fortune 1, we trust our associates to innovate the future of shopping. If you are motivated by complex, purposeful challenges, being a Principal",Posted 12 days ago | Updated 5 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",aKube IncCompany Name - aKube Inc,"Burbank, CA, USA","City:Seattle/Orlando/BurbankOnsite/ Hybrid/ Remote:4 days a week onsiteDuration:18monthsRate Range:$95 to $110/hr inW2dependingon experience (no C2C or 1099 or sub-contract) Responsibilities: Designs and delivers high-quality, scalable and cost-effective technology solutions that meet global business requirements and conform to architectural designs and technology strategies. Partners to create and manage technical roadmaps and helps set and lead technology strategy Oversee technical coding chan",Posted 19 days ago | Updated 19 days ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",Walmart Global TechCompany Name - Walmart Global Tech,"Redmond, WA, USA","Position Summary What you'll do We are looking for  a Principal Product Manager to help reimagine the way we empower brand advertisers  with  self-serve first omni-channel ad platform. This role will lead the effort and launch several key initiatives around self-serve, automation and improving ad experiences. As a part of Walmart Connect, you'll build industry defining omni-channel ad platforms at scale that enable Walmart suppliers to reach shoppers with relevant ads and high performing campaig",Posted 12 days ago | Updated 5 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",Eliassen GroupCompany Name - Eliassen Group,"Richmond, VA, USA","**Hybrid in Richmond, VA.**  Our financial services client is looking for a Product Manager to join their team.  We will accept corp to corp or w2 contractors. For our w2 consultants, we offer a great benefits package that includes Medical, Dental, and Vision benefits, 401k with company matching, and life insurance.  Responsibilities of the Product Manager: Independently pursue customer empathy sessions to define customer pain points Leverage those customer insights to define priorities and deve",Posted 6 days ago | Updated 5 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",DISHCompany Name - DISH,"Denver, CO, USA","Department Summary  DISH is a Fortune 200 company that continues to redefine the communications industry. Our legacy is innovation and a willingness to challenge the status quo, including reinventing ourselves. We disrupted the pay-TV industry in the mid-90s with the launch of the DISH satellite TV service, taking on some of the largest U.S. corporations in the process, and grew to be the fourth-largest pay-TV provider. We are doing it again with the first live, internet-delivered TV service - S",Posted 12 days ago | Updated 5 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",ArthrexCompany Name - Arthrex,"Naples, FL, USA","Arthrex, Inc. is a global medical device company and a leader in new product development and medical education. We are a privately held company that strives to accomplish our corporate mission of Helping Surgeons Treat Their Patients Better . We are committed to delivering uncompromising quality to the health care professionals who use our products, and ultimately, the millions of patients whose lives we impact.  Arthrex 2023 Benefits  Medical, Dental and Vision Insurance Company-Provided Life I",Posted 46 days ago | Updated 1 hour ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",PhotonCompany Name - Photon,"San Francisco, CA, USA","Greetings From Photon, We hope you are staying safe. We are hiring a Product Manager (AIML) to join our Digital Engineering team.  Who are we? For the past 20 years, we have powered many Digital Experiences for the Fortune 500. Since 1999, we have grown from a few people to more than 4000 team members across the globe that are engaged in various Digital Modernization.  Product Manager (AIML) | San Francisco, CA (Onsite) | Fulltime or Contract  What do we need? 5+ years of product management expe",Posted 15 days ago | Updated 1 day ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY","Digital Intelligence Systems, LLCCompany Name - Digital Intelligence Systems, LLC","Aurora, CO, USA","Product Owner/ Product manager Dener, CO or Cerritos, CA  Contract Product Competence & Industry Knowledge Working knowledge of the Wi-Fi technology including the major components to deliver the Services (APs, Switches, DHCP, NAT/PAT, and Management) - This is a requirement Working  knowledge of the Hot Spot 2.0/ Passpoint service including  -- This is a plus. Candidate with Passpoint experience will be looked at favorably : On-boarding (OSU) Authentication ( & EAP) Roaming CAPPORT Secure SSIDs",Posted 19 days ago | Updated 3 hours ago
"Urgent Need - Product Manager / Sr. Product Analyst - New York, NY",Walmart Global TechCompany Name - Walmart Global Tech,"San Bruno, CA, USA","Position Summary What you'll do About Walmart Connect At Walmart, the customer is always #1. Since the first Walmart store opened in 1962, we've kept our customers at the center of everything we do. At Walmart Connect, we connect brands more meaningfully in customers' everyday lives to accelerate shared growth. We work alongside some of the most talentedpeople and best brands to engage with more than 150M households who shop with us.Does the idea of working for one of the fastest-growing, Fortun",Posted 12 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,Walmart Global TechCompany Name - Walmart Global Tech,"Sunnyvale, CA, USA","Position Summary What you'll do What you'll do Driv e and execut e the strategy and roadmap to address customer needs. Collaborate with cross-functional teams such as data science, sales, marketing and operations to ensure seamless product development and delivery.  Build and maintain relationships with internal and external stakeholders to ensure alignment of product vision and objectives.  Gather and analyze data from customer behaviors, preferences, demographics and marketing trends, utilizin",Posted 2 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,Motion RecruitmentCompany Name - Motion Recruitment,"New York, NY, USA","Job Description - Senior Product Manager One of the largest global providers of technology B2B services for the promotional products industry (branding and marketing). With more than 20,000 clients in 53 countries, our mission is to inspire, inform, and empower our clients' success every step of the way. They are currently looking forward to hiring a Senior Product Manager to join their team. As a Senior Product you'll be at the forefront of innovation in the promotional products industry. This",Posted 28 days ago | Updated 4 hours ago
Senior Product Manager - Data Ventures,Spar Information SystemsCompany Name - Spar Information Systems,"San Jose, CA, USA","Hope you are doing good. One of our client is looking for Product Manager, please share your updated resume to Job Title: Product Manager Location: San Jose, CA (Hybrid) Duration: 12+ Months Job Description: Roles & Responsibilities: In this role, you will work cross-functionally to define long term vision and strategy for different finance business capabilities (e.g Treasury, Accounting, Tax etc) from conception to launch by connecting the technical and business worlds.  Collaborate with financ",Posted 1 day ago | Updated moments ago
Senior Product Manager - Data Ventures,Walmart Global TechCompany Name - Walmart Global Tech,"San Bruno, CA, USA","Position Summary What you'll do Job Description  As a part of Walmart Connect, you'll build industry defining omni-channel ad platforms at scale that enable Walmart suppliers to reach shoppers with relevant ads and high performing campaigns while helping shoppers discover products to enhance their shopping journey. If you are motivated by complex, purposeful challenges, this role at Walmart Connect could be the fit you've been looking for. We're looking for a Staff Product Manager to help reimag",Posted 12 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,ArthrexCompany Name - Arthrex,"Naples, FL, USA","Arthrex, Inc. is a global medical device company and a leader in new product development and medical education. We are a privately held company that strives to accomplish our corporate mission of Helping Surgeons Treat Their Patients Better . We are committed to delivering uncompromising quality to the health care professionals who use our products, and ultimately, the millions of patients whose lives we impact.  Arthrex 2023 Benefits  Medical, Dental and Vision Insurance Company-Provided Life I",Posted 26 days ago | Updated 1 hour ago
Senior Product Manager - Data Ventures,DISHCompany Name - DISH,"Englewood, CO, USA","Department Summary  DISH is a Fortune 200 company that continues to redefine the communications industry. Our legacy is innovation and a willingness to challenge the status quo, including reinventing ourselves. We disrupted the pay-TV industry in the mid-90s with the launch of the DISH satellite TV service, taking on some of the largest U.S. corporations in the process, and grew to be the fourth-largest pay-TV provider. We are doing it again with the first live, internet-delivered TV service - S",Posted 4 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,ADDSOURCECompany Name - ADDSOURCE,"Denver, CO, USA","Role: Product Manager Location: Denver, CO Job Description: Design, implement, and enhance cross-functional clinical data interfaces (APIs) for internal and external value-based care partners Conceptualize sending/receiving systems data structure, translating the nature of how interfaced data will present to the user in a meaningful way Collaborate with software engineering teams to ensure that API requirements are understood, removing roadblocks by refining requirements in an iterative agile SD",Posted 11 days ago | Updated moments ago
Senior Product Manager - Data Ventures,Motion RecruitmentCompany Name - Motion Recruitment,"Irving, TX, USA","Our client is looking for a Senior Product Manager for a 6-month contract in Irving, TX. Will be working on a 3 to 4 days onsite per week. Will play a pivotal role in defining and executing the product strategy for our enterprise promotion software platform. Will collaborate closely with cross-functional teams, including engineering, design, merchandising, and marketing, to bring our product vision to life, ensuring it meets the needs of our enterprise customers and drives business growth. Our c",Posted 15 days ago | Updated 4 hours ago
Senior Product Manager - Data Ventures,KeyLogicCompany Name - KeyLogic,"Boston, MA, USA","Role: UI React Developer (front end engineer)  Experience: 8+ Years Pay Rate: $70/Hr Salary: $130 per Annum Location: Columbus, OH  Only local candidates within 60 miles Job responsibilities As a Lead Developer drive the technical team in an Agile development process. Has strong understanding of the overall software delivery lifecycle and activities. Code, design, and testing in a heterogeneous technology environment e.g., JavaScript (ReactJS), HTML, CSS, opportunities for process and tool impro",Posted 19 days ago
Senior Product Manager - Data Ventures,Walmart Global TechCompany Name - Walmart Global Tech,"Dallas, TX, USA","Position Summary What you'll do Job Summary: As a Principal Product Manager with a specialization in Workday, you will lead the development and execution of innovative Workday product solutions, all while fostering a customer-centric approach. Your unique combination of product management skills and Workday expertise will be critical in creating delightful experiences for our associates through our own native applications. You will work closely with various teams to create product strategies, ro",Posted 12 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,Motion RecruitmentCompany Name - Motion Recruitment,"Boston, MA, USA","This healthcare company is looking for a Senior Product Manager - Cardiology to join their growing team. They provide medical devices and clinical data analytics services, specifically in the cardiology space. This is a full-time, fully remote opportunity. You would be joining their diagnostic cardiology team, overseeing both software and hardware cardiology products, as well as cloud-based analytics tools. The team works closely with R&D, sales services, marketing, supply chain, clinical educat",Posted 11 days ago | Updated 4 hours ago
Senior Product Manager - Data Ventures,Walmart Global TechCompany Name - Walmart Global Tech,"San Bruno, CA, USA","Position Summary What you'll do Walmart's Product team places customers and associates are at the heart of everything we build. We're a curious bunch. We dream big, but we also hold ourselves accountable for reaching our goals. We get to apply our product management expertise on the world's biggest stage.  We are at the forefront of innovation. We partner with technologists and scientists who fall in love with the problems and collaborate across teams to create inclusive, award-winning products.",Posted 12 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,CodeBase IncCompany Name - CodeBase Inc,,"Role:  Product Manager  Years of Experience: 10+ years  Location: Bay area, CA(Hybrid/Onsite) Your responsibilities in this role will include: 5 - 6 years of strong  product  manager  experience on consumer facing platforms. Local to bay area B2C- Business to Consumer experience is required.",Posted 7 days ago | Updated moments ago
Senior Product Manager - Data Ventures,ClientServer Technology Solutions LLCCompany Name - ClientServer Technology Solutions LLC,"Mountain View, CA, USA","Advisory - Cyber Digital Identity and Access Management Ping Senior Consultant  Are you interested in working in a dynamic environment that offers opportunities for professional growth and new responsibilities? If so, Deloitte & Touche LLP could be the place for you. This is an unparalleled time of change with new information security challenges arising each day. Our team of Cyber risk professionals bring industry experience, confidence, and technical knowledge to help our clients tackle those u",Posted 18 days ago
Senior Product Manager - Data Ventures,VortexLinkCompany Name - VortexLink,"Boise, ID, USA","Title: Business Intelligence Architect  Data Warehouse **Hybrid 2 Days Onsite / Week** This global client is headquartered in N. Dallas and is a recognized employer of the Dallas-Fort Worth marketplace. They are hiring a Senior Microsoft Business Intelligence Architect. This company is an international leader in providing innovative products and services to their customers.  The Business Intelligence Architect will lead the design, development, and implementation of our data warehouse solutions.",Posted 35 days ago | Updated 20 days ago
Senior Product Manager - Data Ventures,Motion RecruitmentCompany Name - Motion Recruitment,"Portsmouth, NH, USA","Job Description A leading credit union based in New England is expanding their product offerings and they are looking for a product manager who can take over their Cards Portfolio business. In this role you will be innovating the cards offerings for their consumer and business lines. You'll be working in a highly cross-functional role working with executive leadership, product, design, and engineering teams to ensure the design vision in line with business goals. You will be defining and executi",Posted 60+ days ago | Updated 4 hours ago
Senior Product Manager - Data Ventures,Walmart Global TechCompany Name - Walmart Global Tech,"Sunnyvale, CA, USA","Position Summary What you'll do About the Team As a part of the Walmart Supply Chain organization, you will contribute to the growth and delivery of our Product Management team! Why? Because Sam Walton founded our company with the belief that the customer is #1. It is not just a belief, but our way of doing business. Our Supply Chain Team is at the forefront of a retail transformation where you can work on a team that is ultimately focused on delighting our customers, saving them both time and m",Posted 12 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,Walmart Global TechCompany Name - Walmart Global Tech,"Dallas, TX, USA","Position Summary What you'll do Walmart's People Product organization is focused on transforming the associate experience through consumer-grade AI-driven digital experiences. Our mission is to activate Walmart's people-led and tech-powered strategy by building people experiences that serve associates across Walmart US, Sam's Club, Walmart International and Campus. Our portfolio spans all aspects of the associate journey, including talent acquisition, talent management, workforce planning, learn",Posted 12 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,Walmart Global TechCompany Name - Walmart Global Tech,"San Bruno, CA, USA","What you'll do Position: Principal Product Manager  Job Location: 850 Cherry Avenue, San Bruno, CA 94066  Duties: Build complex techno-functional products for customers across Walmart's entities, including B2C/B2B and Walmart International (e.g., desktop, mobile, native app) by driving projects through the product and software development lifecycle phases. Enable collaboration among multiple cross functional teams composed of both technical and non-technical members across various locations. Cap",Posted 10 days ago | Updated 5 hours ago
Senior Product Manager - Data Ventures,Walmart Global TechCompany Name - Walmart Global Tech,"Bentonville, AR, USA","Position Summary What you'll do The Senior Product Manager role will be focused on driving the strategy, development, and execution of cutting-edge security products tailored for Walmart. You'll be at the forefront of innovation, ensuring seamless integration and enhancing safety measures to create an unparalleled customer experience and protect Walmart's associates and customers.  About Team:  Our team gathers information about customer needs and applies our technological expertise and strategi",Posted 7 days ago | Updated 5 hours ago
Payroll Product Manager,"Charles Schwab & Co., Inc.Company Name - Charles Schwab & Co., Inc.","Westlake, TX, USA","Your Opportunity  At Schwab, you're empowered to make an impact on your career. Here, innovative thought meets creative problem solving, helping us ""challenge the status quo"" and transform the finance industry together.  As part of the broader Employee Experience organization, the HR Product Management team is focused on reducing the amount of time that employees spend navigating complexity, so they can focus on doing work that matters. We do so by delivering simple and intuitive digital experie",Posted 33 days ago | Updated 5 hours ago
Payroll Product Manager,1 Point SystemCompany Name - 1 Point System,"Bentonville, AR, USA","We are seeking an experienced Senior Network Engineer to join our team. In this role, you will be responsible for administering and troubleshooting switches, routers, and firewalls from multiple vendors. Your responsibilities will include installing, configuring, and supporting various network equipment such as next-gen UTM firewalls, routers, proxy servers, switches, WAN accelerators, DNS, and DHCP. You will also be involved in cloud networking tasks, including VNet provisioning, gateway/NSG in",Posted 11 days ago | Updated 11 days ago
Payroll Product Manager,StefaniniCompany Name - Stefanini,"East Hanover, NJ, USA","Stefanini Group is hiring! Stefanini is looking for Product Manager in East Hanover, NJ (Onsite) For quick Apply, please reach out to Cathryn Villanueva - Call: / Email: The PCM will ensure that projects are completed on time and within budget. Responsibilities will include project governance, funding, timeline development, and the complete project readiness to go live. The Product Change Manager serves as a lead for commercialization projects that result in a new or changing product and/or pack",Posted 11 days ago | Updated moments ago
Payroll Product Manager,JobotCompany Name - Jobot,"Richardson, TX, USA","Rapid growth SAAS company with hybrid opportunity  This Jobot Job is hosted by: Garrett Mathison Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $140,000 - $150,000 per year  A bit about us:  We are a SAAS company supporting the multifamily leasing sector. Our software helps prevent evictions by screening and automating the pre-lease process.  Why join us?  We are a growing SAAS company that is looking to change the rental industry. We offer f",Posted 2 days ago | Updated 4 hours ago
Payroll Product Manager,New Millennium ConsultingCompany Name - New Millennium Consulting,"Mountain View, CA, USA","Electrical Engineer - Custom Machinery!  This Jobot Job is hosted by: Bryan Kline Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $80,000 - $130,000 per year  A bit about us:  Based in Tonawanda, New York with multiple offices across the globe, we are a machining manufacturer. Our core values are centered around our people and our clients. We believe that putting your employees first is not only the right thing to do, but it also gives us the",Posted 6 days ago
Payroll Product Manager,Arthur Grand Technologies IncCompany Name - Arthur Grand Technologies Inc,"Dallas, TX, USA","Arthur Grand Technologies () is in the business of providing staffing and technology consulting services. We have doubled our revenue year over year for the past 5 years. This speaks to the long-lasting relationship and customer satisfaction that we have built in this short span of time. Our company is managed by a team of professionals who worked for big 5 consulting firms for 20+ years. We are a minority owned staff augmentation and technology consulting company To keep our valued employees, w",Posted 35 days ago | Updated 6 days ago
Payroll Product Manager,ExperisCompany Name - Experis,"San Francisco, CA, USA","Sr Product Manager  11-month contract  Payrate: $70.67/hr.  Hybrid, San Francisco,Bellevue, WA, Nashville Our client is looking for a Senior Product Manager to help build the equipment supply chain solutions that drive aggressive growth and scale in the Electric Vehicle space. This is a truly unique opportunity to build a strategic greenfield program, a highly visible charter, and a cool vision that you can be proud of! Candidate will need to have in-depth understanding of the supply chain domai",Posted 45 days ago | Updated 5 hours ago
Payroll Product Manager,Zolon Tech Solutions IncCompany Name - Zolon Tech Solutions Inc,"Washington, DC, USA","Description Client is seeking a Product Manager to support our Solutions Delivery Center of Excellence (COE) contract work. The overall work will provide Human Centered Design support for client including project management, requirements elaboration, and design for the configuration, development, testing, and deployment of SaaS and PaaS solutions (e.g., Salesforce, ServiceNow, Pega, Microsoft Power Platform).   Responsibilities Conduct user research and stakeholder engagement to effectively tran",Posted 18 days ago | Updated 18 days ago
Payroll Product Manager,Korn FerryCompany Name - Korn Ferry,"New York, NY, USA","Technical Product Manager  6+ Month Contract to Hire  New York City, NY Hybrid On Site (Tues, Wed, Thurs) As a Product lead, you're directly responsible for the delivery of features and capabilities of Experience Services, in partnership with other our client's product team(s), engineering teams into production, and in accordance with predicted timelines to meet Partner Channel roadmap. Specific responsibilities include: Research and analysis of existing capabilities across products to appropria",Posted 10 days ago | Updated 3 hours ago
Payroll Product Manager,Walmart Global TechCompany Name - Walmart Global Tech,"Sunnyvale, CA, USA","Position Summary What you'll do Sam Walton founded our company with the belief that the customer is #1. It is not just a belief, but our way of doing business. With the customer at the forefront, we can help save time and money for our customers no matter how they shop with us and reach them in new, unexpected ways. As the biggest player in the game and Fortune 1, we trust our associates to innovate the future of shopping. If you are motivated by complex, purposeful challenges, being a S enior P",Posted 12 days ago | Updated 5 hours ago
Payroll Product Manager,Kaav Inc.Company Name - Kaav Inc.,"Atlanta, GA, USA","Role: Product Owner/Product Manager Manhattan Active Exp  Location: Atlanta, GA (Onsite)  Duration: Long Term Looking for a workplace where people realize their full potential, are recognized for the impact they make, and enjoy the company of the peers they work with? Welcome to Zensar! Read on for more details on the role and about us.  Job Description Minimum of 8 Years of Supply Chain domain experience with knowledge of Manhattan WMS. Should have knowledge of WM 2018 or above. Playing the rol",Posted 19 days ago | Updated 5 days ago
Payroll Product Manager,ArthrexCompany Name - Arthrex,"Naples, FL, USA","Arthrex, Inc. is a global medical device company and a leader in new product development and medical education. We are a privately held company that strives to accomplish our corporate mission of Helping Surgeons Treat Their Patients Better . We are committed to delivering uncompromising quality to the health care professionals who use our products, and ultimately, the millions of patients whose lives we impact.  Arthrex 2023 Benefits  Medical, Dental and Vision Insurance Company-Provided Life I",Posted 25 days ago | Updated 1 hour ago
Payroll Product Manager,ClientServer Technology Solutions LLCCompany Name - ClientServer Technology Solutions LLC,"Mountain View, CA, USA","Role and Responsibilities: What you'll be doing: This person will drive initiatives that define the next gen. engaging and high converting experiences for flagship native and flutter (hybrid) shopping apps for Android and iOS devices. Internalize and deeply understand Samsungs mission and strategies, as well as the mission and objectives of theeCommerce team Distill vision and strategy for the team, get all members of cross-functional team excited Be data centric to make informed product directi",Posted 12 days ago
Payroll Product Manager,Motion RecruitmentCompany Name - Motion Recruitment,"Boston, MA, USA","This company is looking for Senior Product Manager to join their onboarding products team. This portfolio of products includes deposit, card, and lending services for consumers and internal business users. As a Senior Product Manager, you'll be responsible for supporting the creation and execution of product roadmaps, new feature definition, and more. This is a full-time employment opportunity with the expectation of being able to access an office in Portsmouth, NH as needed (ideally once per we",Posted 46 days ago | Updated 4 hours ago
Payroll Product Manager,Nabors Corporate Services IncCompany Name - Nabors Corporate Services Inc,"Houston, TX, USA","Company Overview  Nabors is a leading provider of advanced technology for the energy industry. With operations in about 20 countries, Nabors has established a global network of people, technology and equipment to deploy solutions that deliver safe, efficient and responsible hydrocarbon production. By leveraging its core competencies, particularly in drilling, engineering, automation, data science and manufacturing, Nabors aims to innovate the future of energy and enable the transition to a lower",Posted 7 days ago | Updated 3 hours ago
Payroll Product Manager,Beacon Hill Staffing GroupCompany Name - Beacon Hill Staffing Group,"Los Angeles, CA, USA","NOTE: This is a Hybrid position. Candidates must be local in Orlando, FL, Los Angeles, CA or Seattle, WA  One of our clients in Los Angeles area is looking for IAM Product Manager with the following skills and experience: Qualifications: Minimum of 5 years' experience with IAM platforms such as Okta, SailPoint, CyberArk, etc 7+ Years in Technology roles for large/enterprise software companies including Information & Access Management, technical and business stakeholder executive facilitation. St",Posted 19 days ago | Updated 3 hours ago
Payroll Product Manager,Arthur LawrenceCompany Name - Arthur Lawrence,"Palo Alto, CA, USA","Arthur Lawrence is urgently looking for Product Manager for one of our clients in Palo Alto, CA. Kindly review the job requirements below. Your immediate application will enable us to place you successfully. Must Have: 4 - 6 years of experience working as Product Manager Experienced with Snowflake, process mapping, and workflows analysis Worked with enterprise system, designs, and information models Snowflake certification Nice to Have: Experienced with UI/UX wireframing Contact Information Tale",Posted 4 days ago | Updated 1 hour ago
Payroll Product Manager,Walmart Global TechCompany Name - Walmart Global Tech,"Sunnyvale, CA, USA","Position Summary What you'll do Position Summary  What you'll do  As a part of Walmart's Customer Org, you'll be the voice of our customer. Why? Because Sam Walton founded our company with the belief that the customer is #1 It's not just a belief, but our way of doing business. With the customer at the forefront, we can help deliver save both time and money for our customers no matter how they shop with us and reach them in new, unexpected ways.  As the biggest player in the game, we trust our a",Posted 12 days ago | Updated 5 hours ago
Payroll Product Manager,Walmart Global TechCompany Name - Walmart Global Tech,"Sunnyvale, CA, USA","Position Summary What you'll do The mission for Market Product Strategy Team is to establish an overarching Customer-centric multi-market OmniChannel Strategy(which leverages Walmart's global footprint & tech capabilities), cascading that to various levels of the organization while driving Product Operational efficiency with a relentless focus on measuring and improving Business Outcomes & Outputs  About Team:  Focusing on customer, associate and business needs, this team works with Walmart Inte",Posted 6 days ago | Updated 5 hours ago
Payroll Product Manager,ArthrexCompany Name - Arthrex,"Naples, FL, USA","Arthrex, Inc. is a global medical device company and a leader in new product development and medical education. We are a privately held company that strives to accomplish our corporate mission of Helping Surgeons Treat Their Patients Better . We are committed to delivering uncompromising quality to the health care professionals who use our products, and ultimately, the millions of patients whose lives we impact.  Arthrex 2023 Benefits  Medical, Dental and Vision Insurance Company-Provided Life I",Posted 25 days ago | Updated 1 hour ago
WMS Senior Product Manager,Apex SystemsCompany Name - Apex Systems,"Dallas, TX, USA","Job#: 1367614 Job Description: Apex Systems is looking for a Warehouse Management Systems Product Manager!  Length: 6-8 month contract to hire  Location: Remote until converted. Would need to relocate to Bentonville, or Dallas  Responsibilities:  Support ongoing efforts to modernizing the WMS Own a product and drive initiatives Have strong knowledge in WMS in supply chain Work cross functionally with business and engineeringBe willing to travel to DC's as needed  Required Experience:  7+ years a",Posted 48 days ago | Updated 5 hours ago
WMS Senior Product Manager,Walmart Global TechCompany Name - Walmart Global Tech,"Sunnyvale, CA, USA","Position Summary What you'll do Sam Walton founded our company with the belief that the customer is #1. It is not just a belief, but our way of doing business. With the customer at the forefront, we can help save time and money for our customers no matter how they shop with us and reach them in new, unexpected ways. As the biggest player in the game and Fortune 1, we trust our associates to innovate the future of shopping. If you are motivated by complex, purposeful challenges, being a Principal",Posted 5 days ago | Updated 5 hours ago
WMS Senior Product Manager,PETADATACompany Name - PETADATA,"San Francisco, CA, USA","Job Title: Product Manager  Location: Bay Area, CA or Seattle, WA (Hybrid)  Experience: 12+ years  PETADATA is  currently looking to hire a Product Manager  for their team. This is a W2  position,  who is highly capable of and deeply passionate about understanding and translating customer needs into actionable development plans and strong technical and excellent communication and social skills,  which can assist in gathering requirements and facilitating conversations and implementing thorough d",Posted 5 days ago | Updated 5 days ago
WMS Senior Product Manager,Motion RecruitmentCompany Name - Motion Recruitment,"New York, NY, USA","Job Description- Product Manager (Point of Sales/POS) Our client is a leader in the food and beverage industry, is hiring! They've been at the forefront of revolutionizing the ""Cashless"" solution space. Specializing in RFID cashless point of sale solutions for live events and festivals, they are designed to support operators at scale. They're looking forward to hiring a Product Manager, for an on-site (to their office in NYC), full-time role. You will also be traveling for one week every month!",Posted 11 days ago | Updated 4 hours ago
WMS Senior Product Manager,Bank Of AmericaCompany Name - Bank Of America,"Jersey City, NJ, USA","Cloud Product Manager, Cloud Product Management, Enterprise Cloud Platforms  At Bank of America, we are guided by a common purpose to help make financial lives better through the power of every connection.  Responsible Growth is how we run our company and how we deliver for our clients, teammates, communities and shareholders every day. One of the keys to driving Responsible Growth is being a great place to work for our teammates around the world. We're devoted to being a diverse and inclusive w",Posted 48 days ago | Updated 5 hours ago
